row_id,label
812,1
813,1
814,0
815,1
816,1
817,0
818,1
819,1
820,0
821,1
822,0
823,1
824,1
825,1
826,1
827,0
828,0
829,1
830,1
831,1
832,1
833,0
834,1
835,1
836,1
837,0
838,0
839,0
840,1
841,0
842,1
843,1
844,0
845,0
846,1
847,0
848,1
849,0
850,0
851,0
852,0
853,1
854,0
855,1
856,0
857,1
858,0
859,0
860,0
861,1
862,0
863,0
864,0
865,0
866,0
867,1
868,0
869,1
870,1
871,0
872,1
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,1
881,1
882,0
883,1
884,0
885,0
886,0
887,0
888,0
889,0
890,1
891,0
892,0
893,0
894,0
895,1
896,1
897,1
898,1
899,1
900,0
901,1
902,1
903,0
904,1
905,1
906,0
907,0
908,1
909,0
910,1
911,0
912,1
913,0
914,1
915,1
916,1
917,0
918,1
919,0
920,0
921,0
922,0
923,0
924,1
925,0
926,0
927,0
928,0
929,0
930,1
931,0
932,0
933,1
934,0
935,0
936,1
937,0
938,0
939,1
940,0
941,0
942,1
943,1
944,0
945,0
946,1
947,0
948,1
949,0
950,1
951,0
952,0
953,1
954,0
955,0
956,0
957,0
958,1
959,0
960,1
961,0
962,0
963,0
964,1
965,1
966,1
967,1
968,1
969,0
970,0
971,0
972,1
973,1
974,1
975,1
976,0
977,1
978,1
979,0
980,0
981,1
982,1
983,1
984,0
985,1
986,1
987,0
988,1
989,0
990,0
991,1
992,1
993,0
994,0
995,1
996,1
997,1
998,0
999,1
1000,1
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,1
1008,1
1009,1
1010,1
1011,1
1012,0
1013,0
1014,0
1015,0
1016,0
1017,1
1018,0
1019,0
1020,1
1021,1
1022,1
1023,1
1024,1
1025,0
1026,1
1027,0
1028,0
1029,0
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0
1037,1
1038,1
1039,1
1040,1
1041,1
1042,0
1043,0
1044,0
1045,1
1046,0
1047,1
1048,0
1049,0
1050,1
1051,0
1052,0
1053,1
1054,1
1055,1
1056,1
1057,0
1058,0
1059,1
1060,0
1061,1
1062,1
1063,0
1064,1
1065,0
1066,1
1067,0
1068,1
1069,1
1070,0
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,0
1079,0
1080,0
1081,1
1082,0
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,0
1090,0
1091,1
1092,0
1093,1
1094,0
1095,0
1096,0
1097,0
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,1
1106,0
1107,0
1108,0
1109,1
1110,0
1111,0
1112,0
1113,0
1114,1
1115,1
1116,0
1117,1
1118,0
1119,0
1120,1
1121,0
1122,1
1123,0
1124,1
1125,0
1126,1
1127,0
1128,0
1129,1
1130,1
1131,0
1132,0
1133,0
1134,1
1135,0
1136,0
1137,1
1138,0
1139,1
1140,1
1141,1
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,1
1149,1
1150,1
1151,0
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,1
1159,1
1160,0
1161,0
1162,1
1163,0
1164,0
1165,0
1166,1
1167,1
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,1
1175,0
1176,0
1177,0
1178,1
1179,1
1180,0
1181,1
1182,0
1183,0
1184,1
1185,1
1186,0
1187,1
1188,0
1189,1
1190,0
1191,0
1192,1
1193,0
1194,0
1195,0
1196,0
1197,1
1198,1
1199,0
1200,0
1201,1
1202,1
1203,1
1204,0
1205,0
1206,0
1207,0
1208,1
1209,1
1210,1
1211,0
1212,0
1213,1
1214,1
1215,0
1216,0
1217,0
1218,0
1219,0
1220,1
1221,0
1222,0
1223,1
1224,0
1225,1
1226,1
1227,1
1228,0
1229,1
1230,0
1231,0
1232,1
1233,0
1234,1
1235,1
1236,1
1237,0
1238,0
1239,1
1240,1
1241,1
1242,1
1243,0
1244,0
1245,1
1246,1
1247,0
1248,0
1249,0
1250,1
1251,1
1252,0
1253,1
1254,0
1255,1
1256,1
1257,1
1258,1
1259,0
1260,0
1261,0
1262,0
1263,1
1264,1
1265,0
1266,0
1267,1
1268,0
1269,1
1270,1
1271,0
1272,1
1273,0
1274,1
1275,0
1276,1
1277,1
1278,1
1279,0
1280,1
1281,0
1282,0
1283,1
1284,1
1285,1
1286,0
1287,0
1288,0
1289,1
1290,1
1291,1
1292,0
1293,1
1294,0
1295,0
1296,0
1297,1
1298,1
1299,0
1300,1
1301,0
1302,1
1303,0
1304,1
1305,0
1306,0
1307,0
1308,1
1309,0
1310,0
1311,1
1312,1
1313,0
1314,0
1315,1
1316,0
1317,1
1318,1
1319,0
1320,1
1321,0
1322,0
1323,0
1324,1
1325,1
1326,1
1327,1
1328,0
1329,0
1330,1
1331,1
1332,0
1333,0
1334,0
1335,1
1336,0
1337,0
1338,1
1339,0
1340,1
1341,0
1342,1
1343,0
1344,1
1345,0
1346,1
1347,1
1348,0
1349,1
1350,1
1351,0
1352,1
1353,1
1354,1
1355,0
1356,1
1357,1
1358,1
1359,0
1360,1
1361,1
1362,0
1363,1
1364,0
1365,0
1366,0
1367,0
1368,0
1369,1
1370,0
1371,1
1372,0
1373,0
1374,0
1375,1
1376,1
1377,1
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,1
1385,1
1386,1
1387,1
1388,1
1389,0
1390,0
1391,1
1392,1
1393,0
1394,0
1395,0
1396,1
1397,0
1398,0
1399,0
1400,0
1401,1
1402,0
1403,0
1404,0
1405,1
1406,1
1407,0
1408,1
1409,0
1410,1
1411,0
1412,1
1413,1
1414,1
1415,0
1416,1
1417,1
1418,0
1419,0
1420,0
1421,0
1422,1
1423,1
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,1
1431,1
1432,1
1433,0
1434,0
1435,0
1436,0
1437,1
1438,1
1439,0
1440,1
1441,1
1442,0
1443,1
1444,0
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,0
1452,1
1453,0
1454,1
1455,0
1456,1
1457,0
1458,0
1459,1
1460,1
1461,0
1462,0
1463,0
1464,0
1465,1
1466,0
1467,1
1468,0
1469,0
1470,0
1471,1
1472,1
1473,0
1474,0
1475,0
1476,0
1477,1
1478,1
1479,1
1480,0
1481,1
1482,1
1483,0
1484,0
1485,1
1486,1
1487,0
1488,0
1489,0
1490,1
1491,1
1492,1
1493,0
1494,1
1495,0
1496,1
1497,0
1498,0
1499,0
1500,0
1501,1
1502,1
1503,1
1504,0
1505,1
1506,0
1507,0
1508,1
1509,0
1510,0
1511,0
1512,1
1513,1
1514,0
1515,1
1516,1
1517,1
1518,1
1519,0
1520,1
1521,0
1522,1
1523,1
1524,0
1525,1
1526,0
1527,0
1528,0
1529,0
1530,1
1531,1
1532,1
1533,1
1534,0
1535,0
1536,1
1537,0
1538,1
1539,1
1540,0
1541,1
1542,1
1543,1
1544,0
1545,0
1546,1
1547,0
1548,0
1549,0
1550,1
1551,0
1552,1
1553,0
1554,0
1555,0
1556,0
1557,1
1558,1
1559,1
1560,1
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1
1567,1
1568,1
1569,0
1570,1
1571,0
1572,1
1573,0
1574,0
1575,0
1576,0
1577,0
1578,1
1579,0
1580,1
1581,0
1582,1
1583,1
1584,0
1585,0
1586,1
1587,1
1588,0
1589,0
1590,1
1591,1
1592,1
1593,1
1594,1
1595,0
1596,0
1597,1
1598,0
1599,0
1600,0
1601,1
1602,0
1603,0
1604,0
1605,1
1606,1
1607,0
1608,0
1609,1
1610,0
1611,0
1612,1
1613,1
1614,0
1615,1
1616,1
1617,1
1618,0
1619,0
1620,1
1621,1
1622,0
1623,1
1624,0
1625,0
1626,1
1627,0
1628,1
1629,1
1630,1
1631,1
1632,0
1633,1
1634,1
1635,1
1636,0
1637,0
1638,1
1639,1
1640,0
1641,0
1642,0
1643,1
1644,1
1645,1
1646,1
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,1
1656,1
1657,0
1658,1
1659,1
1660,0
1661,0
1662,1
1663,1
1664,1
1665,0
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,0
1673,0
1674,1
1675,0
1676,0
1677,0
1678,1
1679,0
1680,1
1681,0
1682,1
1683,1
1684,1
1685,0
1686,1
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,1
1696,0
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,0
1705,1
1706,1
1707,0
1708,0
1709,0
1710,0
1711,0
1712,1
1713,0
1714,1
1715,1
1716,0
1717,0
1718,1
1719,1
1720,0
1721,0
1722,0
1723,0
1724,0
1725,1
1726,1
1727,1
1728,0
1729,1
1730,1
1731,1
1732,0
1733,1
1734,0
1735,0
1736,0
1737,0
1738,1
1739,1
1740,0
1741,1
1742,0
1743,0
1744,0
1745,0
1746,1
1747,1
1748,1
1749,0
1750,0
1751,1
1752,1
1753,0
1754,0
1755,1
1756,1
1757,0
1758,0
1759,0
1760,1
1761,0
1762,1
1763,0
1764,0
1765,1
1766,0
1767,1
1768,0
1769,0
1770,1
1771,1
1772,0
1773,0
1774,1
1775,1
1776,1
1777,1
1778,1
1779,0
1780,1
1781,1
1782,1
1783,1
1784,1
1785,0
1786,1
1787,1
1788,0
1789,1
1790,0
1791,0
1792,1
1793,1
1794,0
1795,1
1796,0
1797,1
1798,1
1799,0
1800,0
1801,0
1802,0
1803,0
1804,1
1805,1
1806,1
1807,1
1808,1
1809,0
1810,1
1811,0
1812,1
1813,1
1814,1
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,1
1824,1
1825,0
1826,0
1827,1
1828,1
1829,0
1830,1
1831,1
1832,1
1833,0
1834,0
1835,1
1836,1
1837,0
1838,0
1839,1
1840,1
1841,0
1842,1
1843,1
1844,1
1845,1
1846,0
1847,0
1848,0
1849,1
1850,1
1851,0
1852,0
1853,0
1854,0
1855,0
1856,1
1857,0
1858,0
1859,0
1860,0
1861,1
1862,1
1863,1
1864,1
1865,0
1866,1
1867,1
1868,0
1869,1
1870,1
1871,0
1872,1
1873,0
1874,0
1875,0
1876,1
1877,1
1878,0
1879,1
1880,0
1881,0
1882,1
1883,1
1884,1
1885,0
1886,1
1887,0
1888,0
1889,0
1890,1
1891,0
1892,1
1893,1
1894,0
1895,0
1896,1
1897,0
1898,0
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,0
1908,1
1909,1
1910,0
1911,0
1912,0
1913,0
1914,1
1915,1
1916,0
1917,0
1918,1
1919,0
1920,0
1921,1
1922,0
1923,0
1924,1
1925,1
1926,0
1927,1
1928,0
1929,1
1930,0
1931,1
1932,0
1933,1
1934,0
1935,0
1936,1
1937,1
1938,1
1939,0
1940,1
1941,1
1942,0
1943,1
1944,0
1945,1
1946,1
1947,1
1948,0
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,0
1959,0
1960,1
1961,0
1962,1
1963,1
1964,0
1965,1
1966,1
1967,0
1968,1
1969,1
1970,1
1971,0
1972,1
1973,1
1974,0
1975,0
1976,0
1977,0
1978,0
1979,1
1980,0
1981,1
1982,0
1983,1
1984,0
1985,0
1986,0
1987,0
1988,1
1989,1
1990,1
1991,1
1992,1
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,1
2000,1
2001,1
2002,1
2003,0
2004,0
2005,0
2006,1
2007,0
2008,1
2009,0
2010,0
2011,1
2012,0
2013,0
2014,0
2015,1
2016,0
2017,1
2018,1
2019,1
2020,0
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,0
2029,1
2030,0
2031,1
2032,1
2033,0
2034,1
2035,0
2036,1
2037,1
2038,0
2039,0
2040,1
2041,1
2042,1
2043,0
2044,1
2045,0
2046,0
2047,1
2048,1
2049,1
2050,0
2051,1
2052,0
2053,1
2054,1
2055,0
2056,0
2057,0
2058,0
2059,0
2060,1
2061,1
2062,1
2063,0
2064,0
2065,0
2066,1
2067,0
2068,0
2069,0
2070,1
2071,1
2072,1
2073,1
2074,1
2075,0
2076,1
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,1
2084,1
2085,1
2086,1
2087,0
2088,1
2089,0
2090,1
2091,0
2092,1
2093,1
2094,1
2095,1
2096,0
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,1
2107,0
2108,0
2109,0
2110,0
2111,1
2112,0
2113,0
2114,0
2115,1
2116,0
2117,1
2118,0
2119,1
2120,1
2121,1
2122,0
2123,0
2124,0
2125,0
2126,1
2127,0
2128,1
2129,1
2130,1
2131,0
2132,0
2133,1
2134,1
2135,0
2136,0
2137,1
2138,1
2139,0
2140,0
2141,0
2142,0
2143,1
2144,1
2145,1
2146,1
2147,0
2148,0
2149,0
2150,0
2151,1
2152,0
2153,0
2154,0
2155,1
2156,0
2157,1
2158,0
2159,0
2160,1
2161,0
2162,0
2163,0
2164,1
2165,0
2166,0
2167,0
2168,0
2169,1
2170,0
2171,0
2172,1
2173,0
2174,1
2175,1
2176,1
2177,1
2178,0
2179,0
2180,0
2181,0
2182,0
2183,1
2184,1
2185,0
2186,1
2187,1
2188,1
2189,1
2190,0
2191,1
2192,0
2193,0
2194,1
2195,0
2196,1
2197,1
2198,1
2199,0
2200,0
2201,1
2202,0
2203,1
2204,0
2205,1
2206,1
2207,1
2208,0
2209,1
2210,1
2211,0
2212,0
2213,1
2214,1
2215,1
2216,1
2217,0
2218,1
2219,1
2220,1
2221,1
2222,0
2223,1
2224,1
2225,1
2226,1
2227,1
2228,0
2229,1
2230,0
2231,0
2232,1
2233,0
2234,0
2235,0
2236,1
2237,0
2238,1
2239,0
2240,0
2241,1
2242,1
2243,0
2244,1
2245,0
2246,0
2247,0
2248,0
2249,1
2250,1
2251,1
2252,0
2253,1
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,1
2261,1
2262,1
2263,0
2264,1
2265,0
2266,0
2267,1
2268,1
2269,1
2270,1
2271,1
2272,1
2273,0
2274,0
2275,1
2276,1
2277,0
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,0
2287,0
2288,0
2289,0
2290,1
2291,1
2292,0
2293,1
2294,0
2295,0
2296,1
2297,1
2298,1
2299,1
2300,1
2301,0
2302,1
2303,1
2304,1
2305,1
2306,0
2307,0
2308,1
2309,1
2310,0
2311,0
2312,1
2313,1
2314,0
2315,0
2316,1
2317,0
2318,0
2319,1
2320,1
2321,1
2322,0
2323,0
2324,0
2325,0
2326,1
2327,0
2328,0
2329,1
2330,0
2331,0
2332,0
2333,1
2334,1
2335,0
2336,0
2337,0
2338,0
2339,1
2340,0
2341,0
2342,1
2343,1
2344,1
2345,1
2346,1
2347,0
2348,1
2349,0
2350,1
2351,0
2352,0
2353,1
2354,0
2355,1
2356,1
2357,1
2358,0
2359,1
2360,1
2361,0
2362,1
2363,1
2364,0
2365,1
2366,1
2367,0
2368,1
2369,1
2370,0
2371,0
2372,0
2373,1
2374,1
2375,0
2376,0
2377,0
2378,0
2379,0
2380,1
2381,0
2382,1
2383,0
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,0
2395,0
2396,0
2397,1
2398,1
2399,0
2400,0
2401,1
2402,0
2403,0
2404,1
2405,1
2406,0
2407,1
2408,1
2409,1
2410,1
2411,1
2412,0
2413,0
2414,0
2415,0
2416,1
2417,1
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,1
2426,0
2427,0
2428,1
2429,1
2430,0
2431,1
2432,0
2433,1
2434,1
2435,1
2436,1
2437,1
2438,0
2439,1
2440,0
2441,0
2442,0
2443,1
2444,0
2445,1
2446,1
2447,0
2448,1
2449,1
2450,0
2451,1
2452,1
2453,0
2454,1
2455,1
2456,1
2457,1
2458,0
2459,1
2460,1
2461,1
2462,0
2463,1
2464,0
2465,0
2466,1
2467,1
2468,0
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,0
2476,1
2477,1
2478,1
2479,0
2480,1
2481,1
2482,1
2483,0
2484,1
2485,0
2486,0
2487,1
2488,1
2489,1
2490,1
2491,1
2492,1
2493,0
2494,0
2495,0
2496,0
2497,1
2498,0
2499,1
2500,1
2501,0
2502,1
2503,0
2504,0
2505,0
2506,1
2507,0
2508,1
2509,1
2510,0
2511,0
2512,1
2513,0
2514,0
2515,1
2516,0
2517,1
2518,0
2519,0
2520,0
2521,1
2522,0
2523,0
2524,1
2525,1
2526,0
2527,0
2528,0
2529,0
2530,1
2531,1
2532,0
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2541,1
2542,0
2543,1
2544,0
2545,0
2546,0
2547,0
2548,1
2549,0
2550,1
2551,1
2552,1
2553,0
2554,0
2555,1
2556,1
2557,0
2558,1
2559,1
2560,1
2561,0
2562,0
2563,0
2564,0
2565,0
2566,1
2567,0
2568,0
2569,1
2570,0
2571,1
2572,1
2573,0
2574,1
2575,1
2576,1
2577,0
2578,0
2579,1
2580,0
2581,1
2582,1
2583,1
2584,0
2585,1
2586,1
2587,1
2588,1
2589,0
2590,0
2591,1
2592,0
2593,1
2594,1
2595,1
2596,1
2597,1
2598,0
2599,0
2600,1
2601,0
2602,0
2603,0
2604,1
2605,0
2606,0
2607,0
2608,1
2609,1
2610,1
2611,0
2612,0
2613,1
2614,1
2615,1
2616,1
2617,1
2618,1
2619,0
2620,0
2621,0
2622,1
2623,1
2624,1
2625,0
2626,1
2627,1
2628,0
2629,1
2630,0
2631,0
2632,1
2633,0
2634,1
2635,1
2636,1
2637,0
2638,1
2639,1
2640,0
2641,1
2642,1
2643,0
2644,1
2645,0
2646,1
2647,1
2648,0
2649,0
2650,0
2651,0
2652,0
2653,1
2654,0
2655,1
2656,0
2657,0
2658,1
2659,1
2660,1
2661,1
2662,1
2663,0
2664,0
2665,1
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,1
2673,1
2674,0
2675,0
2676,1
2677,1
2678,0
2679,1
2680,0
2681,1
2682,1
2683,1
2684,0
2685,0
2686,0
2687,0
2688,1
2689,1
2690,1
2691,0
2692,1
2693,1
2694,1
2695,0
2696,0
2697,1
2698,0
2699,0
2700,1
2701,0
2702,1
2703,0
2704,1
2705,1
2706,0
2707,1
2708,1
2709,0
2710,1
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,1
2718,0
2719,0
2720,1
2721,1
2722,1
2723,0
2724,0
2725,1
2726,1
2727,1
2728,1
2729,0
2730,0
2731,1
2732,1
2733,0
2734,0
2735,0
2736,1
2737,1
2738,0
2739,1
2740,0
2741,1
2742,1
2743,1
2744,1
2745,0
2746,1
2747,1
2748,0
2749,1
2750,1
2751,0
2752,1
2753,1
2754,0
2755,0
2756,0
2757,0
2758,1
2759,0
2760,1
2761,1
2762,0
2763,0
2764,1
2765,1
2766,0
2767,0
2768,1
2769,0
2770,1
2771,1
2772,0
2773,1
2774,1
2775,1
2776,0
2777,1
2778,0
2779,1
2780,1
2781,1
2782,0
2783,0
2784,1
2785,0
2786,0
2787,1
2788,0
2789,0
2790,0
2791,0
2792,0
2793,1
2794,1
2795,1
2796,1
2797,0
2798,1
2799,0
2800,0
2801,0
2802,1
2803,1
2804,0
2805,0
2806,0
2807,0
2808,0
2809,1
2810,0
2811,0
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,0
2822,0
2823,1
2824,1
2825,0
2826,1
2827,0
2828,0
2829,0
2830,1
2831,0
2832,0
2833,0
2834,1
2835,0
2836,1
2837,0
2838,0
2839,0
2840,1
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,1
2848,0
2849,0
2850,0
2851,0
2852,1
2853,0
2854,0
2855,0
2856,1
2857,0
2858,0
2859,0
2860,1
2861,0
2862,1
2863,1
2864,1
2865,1
2866,1
2867,0
2868,0
2869,1
2870,0
2871,0
2872,0
2873,1
2874,0
2875,0
2876,1
2877,1
2878,1
2879,0
2880,0
2881,0
2882,1
2883,1
2884,0
2885,1
2886,1
2887,0
2888,0
2889,1
2890,1
2891,0
2892,1
2893,1
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,1
2907,0
2908,0
2909,1
2910,1
2911,1
2912,0
2913,0
2914,0
2915,1
2916,1
2917,1
2918,1
2919,1
2920,0
2921,1
2922,1
2923,1
2924,0
2925,0
2926,1
2927,0
2928,0
2929,1
2930,0
2931,1
2932,0
2933,0
2934,0
2935,0
2936,1
2937,0
2938,0
2939,0
2940,0
2941,1
2942,1
2943,1
2944,0
2945,1
2946,1
2947,0
2948,0
2949,1
2950,0
2951,0
2952,1
2953,0
2954,0
2955,0
2956,0
2957,1
2958,1
2959,0
2960,0
2961,0
2962,0
2963,1
2964,0
2965,1
2966,1
2967,0
2968,1
2969,1
2970,0
2971,0
2972,1
2973,1
2974,0
2975,1
2976,0
2977,1
2978,1
2979,1
2980,0
2981,0
2982,1
2983,1
2984,0
2985,0
2986,1
2987,1
2988,0
2989,1
2990,0
2991,1
2992,1
2993,0
2994,0
2995,1
2996,0
